ID,IsPost,IsBoostedPost,Page/Group Name,Page Id,Page/Group List,Post URL,Comment URL,Commenter Profile URL,unicode,Google Translated,Date,Time,Post Type,machines,inputs,govt,markets,agriadvice,sustainability,development,farmers' achivements,farmers' struggles,live trading scenes,quiz/lucky draw/entertainment,ad,other,promotion,crtique,humor,anti-china,hatespeech,unverified info,scam,clickbait,Coding justification,Comment remarks,Post remarks,Link,Like,Love,Sad,Haha,Wow,Angry,Care,Share,Comment,Replies
p20210301_20210308_0222,TRUE,,စိုက္ပ်ဳိးေရး နည္းပညာစနစ္သစ္ အေတြၾကံဳ မ်ားမ်ွေ၀နိုင္,1628446194055226,g.farming,https://www.facebook.com/groups/1628446194055226/permalink/2955002964732869,,facebook.com/1628446194055226,nan,nan,2021-03-06,6:18:09,native_video,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/chan.nyein.3576/videos/2436718283139984/,441,8,261,0,1,261,1,153,9,
c20210301_20210308_0223,FALSE,,,,g.farming,https://www.facebook.com/groups/1628446194055226/permalink/2955002964732869,https://www.exportcomments.com/done/764e1a80-ee49-4107-aab6-f22226615d6f/preview/2955046901395142,https://www.facebook.com/profile.php?id=100041299178668,အတော် လေး ဝမ်းနည်း ရ ပါ တယ် ကြည့် ချင် ပေ မယ့် အ ပီး ထိ ကို မန ကြည့် ယူ ရ တယ် ညီမ လေး မြန် မြန် လူ့လောက အခု ဘဝ ထက် ပြည့်စုံ မူ တွေ နဲ့ ပြန် ရောက် ပီး အသက် ရှည် ရှည် နဲ့ နေ ရ ပါ လို ကြောင်း ဆုတောင်း လိုက်ပါ တယ်,"I'm very sad, I want to see it, but I have to watch it to the end.",2021-03-06,7:23:19,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,,,,,,,,,0
c20210301_20210308_0224,FALSE,,,,g.farming,https://www.facebook.com/groups/1628446194055226/permalink/2955002964732869,https://www.exportcomments.com/done/764e1a80-ee49-4107-aab6-f22226615d6f/preview/2955144131385419,https://www.facebook.com/profile.php?id=100037377885512,ဘယ်တော့ မှ ကမ္ဘာ မ ကြေ ဘူး,The world will never end,2021-03-06,10:53:06,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,,,,,,,,,0
c20210301_20210308_0226,FALSE,,,,g.farming,https://www.facebook.com/groups/1628446194055226/permalink/2955002964732869,https://www.exportcomments.com/done/764e1a80-ee49-4107-aab6-f22226615d6f/preview/2956024511297381,https://www.facebook.com/profile.php?id=100041770511114,ညီမ လေး ရယ် ဂုဏ်သိက္ခာ အ ပြည့် နဲ့ အနားယူ တာ လေးစား ပါ တယ် ညီမ လေး ရယ် ကြည့် ရင်း နဲ့ လူသတ် ချင် တယ် ယော ကျား တန်မဲ့ မျက်ရည်ကျ မိ တယ်,I respect you for resting with dignity. I want to kill you. I want to kill you.,2021-03-07,9:55:28,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,,,,,,,,,0
p20210301_20210308_0227,TRUE,,ခေတ်မီ စိုက်ပျိုးရေး နည်းပညာများ,1174256049410432,g.farming,https://www.facebook.com/groups/1174256049410432/permalink/1819788858190478,,facebook.com/1174256049410432,nan,nan,2021-03-01,3:39:58,native_video,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/100046627493684/videos/263254555238792/,152,0,0,63,0,0,0,106,10,
c20210301_20210308_0228,FALSE,,,,g.farming,https://www.facebook.com/groups/1174256049410432/permalink/1819788858190478,https://www.exportcomments.com/done/8824d1df-c3ff-4f96-9000-ba85e49fcdae/preview/1819798851522812,https://www.facebook.com/profile.php?id=100042761657809,ထမိန် ခြုံ ခံ ရ ပြီး ရူး ကုန် ကြ ပြီ,They are covered and gone mad,2021-03-01,4:04:58,,,,,,,,,,,,,,,,,,,,,,,,,,-,2,,,,,,,,,0
c20210301_20210308_0229,FALSE,,,,g.farming,https://www.facebook.com/groups/1174256049410432/permalink/1819788858190478,https://www.exportcomments.com/done/8824d1df-c3ff-4f96-9000-ba85e49fcdae/preview/1819804541522243,https://www.facebook.com/profile.php?id=100013852670400,အမြင် မ တူ တဲ့ သူ တွေ ကို အကုန်လုံး နွား တွေ ကြီး ပဲ လို့ မှတ် ထင် နေ ရင် တော့,If you think people who have different views are all big cows,2021-03-01,4:17:25,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,,,,,,,,,0
c20210301_20210308_0230,FALSE,,,,g.farming,https://www.facebook.com/groups/1174256049410432/permalink/1819788858190478,https://www.exportcomments.com/done/8824d1df-c3ff-4f96-9000-ba85e49fcdae/preview/1819804691522228,https://www.facebook.com/profile.php?id=100003783256254,လို ရ မယ် ရ Join ထား ကြ ပါ တစ်ခုခု ဆို ရင် လမ်း အခြေအနေ မေး လို့ ရ တယ် https://www.facebook.com/groups/2603353146585112/?ref=share,"If you have any questions, please feel free to contact me at https://www.facebook.com/groups/2603353146585112/?ref=share",2021-03-01,4:17:46,,,,,,,,,,,,,,,,,,,,,,,,,,-,0,,,,,,,,,0
p20210301_20210308_0232,TRUE,,တီထြင္ဖန္တီး စိုက္ပ်ိဳးနည္းမ်ား မ်ွေဝရာ,881117928599328,g.farming,https://www.facebook.com/groups/881117928599328/permalink/4013806885330401,,facebook.com/881117928599328,nan,nan,2021-03-02,7:49:15,status,,,,,,,,,,,,,,,,,,,,,,,,,,1358,4,0,19,2,0,1,249,28,
c20210301_20210308_0233,FALSE,,,,g.farming,https://www.facebook.com/groups/881117928599328/permalink/4013806885330401,https://www.exportcomments.com/done/6da5c155-0a21-4bbd-9040-b43ecb07113d/preview/4014354035275686,https://www.facebook.com/profile.php?id=100053747297824,Post တင် တဲ့ သူ ရဲ့ အမျိုး တွေ နဲ့ ပေ စား မို့ drsasa က စာရင်း ပြု ထား ခိုင်း တာ,Drsasa asked me to make a list because I ate with the relatives of the person who posted it,2021-03-02,12:55:09,,,,,,,,,,,,,,,,,,,,,,,,,,-,6,,,,,,,,,0
c20210301_20210308_0234,FALSE,,,,g.farming,https://www.facebook.com/groups/881117928599328/permalink/4013806885330401,https://www.exportcomments.com/done/6da5c155-0a21-4bbd-9040-b43ecb07113d/preview/4016124255098664,https://www.facebook.com/profile.php?id=100043306149386,Drsasa က ဖင် ခံ မ လို့ စာရင်း လိုချင် တာ လား လာ ခဲ့ ပါ ပေး မယ်,Would you like a list of Drsasa?,2021-03-03,5:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,,,,,,,,,0
c20210301_20210308_0235,FALSE,,,,g.farming,https://www.facebook.com/groups/881117928599328/permalink/4013806885330401,https://www.exportcomments.com/done/6da5c155-0a21-4bbd-9040-b43ecb07113d/preview/4016773225033767,https://www.facebook.com/profile.php?id=100001450533704,မင်း မေ လိုး ခိုင်း မ လို့ လား,Will you ask me to marry you?,2021-03-03,12:17:13,,,,,,,,,,,,,,,,,,,,,,,,,,-,0,,,,,,,,,0
c20210301_20210308_0236,FALSE,,,,g.farming,https://www.facebook.com/groups/881117928599328/permalink/4013806885330401,https://www.exportcomments.com/done/6da5c155-0a21-4bbd-9040-b43ecb07113d/preview/4021438627900560,https://www.facebook.com/profile.php?id=100018498915691,စာရင်း စု ပီး တော့ မင်း အမေ နှမ တွေ ကို လိုး ခိုင်း မ လို့ လား ဒါ ဆို ငါကို ပါ မှတ် လိုက် ok,Make a list and ask your mother or sister to bow down. So remember me too,2021-03-05,6:29:43,,,,,,,,,,,,,,,,,,,,,,,,,,-,2,,,,,,,,,0
p20210301_20210308_0237,TRUE,,စပါးရိတ်သိမ်းခြွေလှေ့စက်သမားများဆုံစည်းရာ,1795339200679515,g.farming,https://www.facebook.com/groups/1795339200679515/permalink/2818473821699376,,facebook.com/1795339200679515,စ ကာ ကျကျ မောင်း ဖူး လား အ ကို တို့ စပါး အ ပြည့် နဲ့,Have you ever driven properly?,2021-03-06,13:18:26,photo,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/photo.php?fbid=471773907336768&set=gm.2818473821699376&type=3,696,4,10,119,120,10,2,124,120,
c20210301_20210308_0238,FALSE,,,,g.farming,https://www.facebook.com/groups/1795339200679515/permalink/2818473821699376,https://www.exportcomments.com/done/c22c4539-27cf-4809-98e9-b5f7f454c094/preview/2818505925029499,https://www.facebook.com/profile.php?id=100010205863489,ဒီလို မျိုး မောင်းတက် ဖို့ ဆို တာ တော် ယုံ စကေး နဲ့ မ ရ ဘူးး,This kind of driving is unbelievable,2021-03-06,13:31:09,,,,,,,,,,,,,,,,,,,,,,,,,,-,2,,,,,,,,,0
c20210301_20210308_0239,FALSE,,,,g.farming,https://www.facebook.com/groups/1795339200679515/permalink/2818473821699376,https://www.exportcomments.com/done/c22c4539-27cf-4809-98e9-b5f7f454c094/preview/2818506365029455,https://www.facebook.com/profile.php?id=100034648911074,စောက် သုံး မ ကျ ရင်မ မောင်း နဲ့ ရင်း ထား ရတာ ၅၀ / ၁၀၀ တန် တစ် ခု မှ မ ပါ ဘူး 🙂,"If you don't use it, you don't have to drive a 50/100 ton",2021-03-06,13:32:03,,,,,,,,,,,,,,,,,,,,,,,,,,-,4,,,,,,,,,0
c20210301_20210308_0241,FALSE,,,,g.farming,https://www.facebook.com/groups/1795339200679515/permalink/2818473821699376,https://www.exportcomments.com/done/c22c4539-27cf-4809-98e9-b5f7f454c094/preview/2819077628305662,https://www.facebook.com/profile.php?id=100060946493840,စက် က x သွား တာ လား ရိုက် နိုး လိုက်,Is the machine going x?,2021-03-07,10:35:30,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,,,,,,,,,0
p20210301_20210308_0242,TRUE,,စိုက္ပ်ိဳးေရး နည္းပညာႏွင္​့အခြင္​့အလမ္​း,1562741410702259,g.farming,https://www.facebook.com/groups/1562741410702259/permalink/2507217466254644,,facebook.com/1562741410702259,nan,nan,2021-03-05,14:11:07,photo,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/photo.php?fbid=444030183596855&set=p.444030183596855&type=3,255,6,1,4,2,1,1,29,9,
c20210301_20210308_0243,FALSE,,,,g.farming,https://www.facebook.com/groups/1562741410702259/permalink/2507217466254644,https://www.exportcomments.com/done/a080b098-e1b2-4cc1-b68e-1444d5caf8d6/preview/2507232629586461,https://www.facebook.com/profile.php?id=100013024092127,ဆားရည် ပါ ထည့် ပေး ရ တယ် ကုတ် လေ စပ် လေ ။,Add salt and pepper to taste.,2021-03-05,14:27:41,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,,,,,,,,,0
c20210301_20210308_0244,FALSE,,,,g.farming,https://www.facebook.com/groups/1562741410702259/permalink/2507217466254644,https://www.exportcomments.com/done/a080b098-e1b2-4cc1-b68e-1444d5caf8d6/preview/2507239799585744,https://www.facebook.com/profile.php?id=100003618306399,တကယ် ထိရောက် လို့ ပါ ည က ခုလေးတင် ပြော မိ တာ,I just said last night because it is really effective,2021-03-05,14:34:23,,,,,,,,,,,,,,,,,,,,,,,,,,-,0,,,,,,,,,0
c20210301_20210308_0245,FALSE,,,,g.farming,https://www.facebook.com/groups/1562741410702259/permalink/2507217466254644,https://www.exportcomments.com/done/a080b098-e1b2-4cc1-b68e-1444d5caf8d6/preview/2507296669580057,https://www.facebook.com/profile.php?id=100014903143881,မ ခက် ပါ ဘူး ဖြေဆေး က သဲ တို့ မြေကြီး တို့ နဲ့ ပွတ်တိုက် လိုက် ရင် နှစ် မိနစ် အတွင်း ပျောက် တယ်,"It is not difficult, the solution will disappear in two minutes if you rub it with sand and earth",2021-03-05,15:47:19,,,,,,,,,,,,,,,,,,,,,,,,,,-,0,,,,,,,,,0
c20210301_20210308_0246,FALSE,,,,g.farming,https://www.facebook.com/groups/1562741410702259/permalink/2507217466254644,https://www.exportcomments.com/done/a080b098-e1b2-4cc1-b68e-1444d5caf8d6/preview/2507579622885095,https://www.facebook.com/profile.php?id=100004970192804,တရုတ် ကြီး သိ ရင် နောက်ပိုး တစ် ခု ထုတ် သွား အုံး မယ်,"If China knows, it will produce another bug",2021-03-06,2:45:30,,,,,,,,,,,,,,,,,,,,,,,,,,-,0,,,,,,,,,0
p20210301_20210308_0247,TRUE,,ထွန်စက်သမားများဆုံဆည်းရာ(မြန်မာ)🚀🇲🇲🚜,398032267478716,g.farming,https://www.facebook.com/groups/398032267478716/permalink/784750212140251,,facebook.com/398032267478716,nan,nan,2021-03-01,13:29:35,photo,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/photo.php?fbid=279273603550227&set=gm.1093043977845147&type=3,927,22,0,0,0,0,2,77,11,
p20210301_20210308_0252,TRUE,,စိုက္ပ်ဳိးေရး နည္းပညာစနစ္သစ္ အေတြၾကံဳ မ်ားမ်ွေ၀နိုင္,1628446194055226,g.farming,https://www.facebook.com/groups/1628446194055226/permalink/2952356608330838,,facebook.com/1628446194055226,nan,nan,2021-03-03,5:08:01,photo,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/photo.php?fbid=778580723082611&set=p.778580723082611&type=3,1412,47,19,5,2,19,6,154,8,
c20210301_20210308_0253,FALSE,,,,g.farming,https://www.facebook.com/groups/1628446194055226/permalink/2952356608330838,https://www.exportcomments.com/done/42e75317-6589-4501-8795-6988e9d0fd20/preview/2952740988292400,https://www.facebook.com/profile.php?id=100056337525030,iloveyouJAPAN 😘 😘,iloveyouJAPAN 😘 😘,2021-03-03,6:32:39,,,,,,,,,,,,,,,,,,,,,,,,,,-,0,,,,,,,,,0
c20210301_20210308_0256,FALSE,,,,g.farming,https://www.facebook.com/groups/1628446194055226/permalink/2952356608330838,https://www.exportcomments.com/done/42e75317-6589-4501-8795-6988e9d0fd20/preview/2952804034952762,https://www.facebook.com/profile.php?id=100031211341116,လေးစား ပါ တယ် ဂျပန် မိတ်ဆွေ တို့ ။,Respected Japanese friends.,2021-03-03,9:00:21,,,,,,,,,,,,,,,,,,,,,,,,,,-,0,,,,,,,,,0
p20210301_20210308_0257,TRUE,,စိုက္ပ်ိဳးေရး ေမြးျမဴေရး စီးပြားေရး စက္မႈလက္မႈ နည္းပညာဗဟုသုတ သတင္းမ်ား,1.89E+15,g.farming,https://www.facebook.com/groups/1889036694682360/permalink/2775667402685947,,facebook.com/1889036694682360,nan,nan,2021-03-01,8:15:22,photo,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/photo.php?fbid=1082109928953165&set=p.1082109928953165&type=3,219,6,1,2,0,1,0,148,0,
p20210301_20210308_0258,TRUE,,သစ္​ခြၿမိဳ႕​ေတာ္​,1680174498721064,g.farming,https://www.facebook.com/groups/1680174498721064/permalink/5088528667885613,,facebook.com/1680174498721064,တ လပြည့် တင် ပေ မယ် ဆို တာ လာ ပီး အမျိုး တို့ .. ရေ ၂ လီတာ အချို မှုန့်ထ္မင်း စား တ ဇွန်း Shampoo ခေါင်း ရှော် ရည် တ စက် နှစ် စက် ထည့် ပါ ၄ ရက် တ ခါ တ ပင်လုံး ဘာ အားဆေး မှို ဆေး မှ မ လို ပါ,"Add a drop of 2 liters of water, a tablespoon of sweetener and 2 drops of shampoo to your scalp every 4 days. You do not need any fungicide.",2021-03-04,11:53:15,photo,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/photo.php?fbid=1110488956081154&set=gm.5088528667885613&type=3,812,21,0,0,6,0,1,283,109,
p20210301_20210308_0259,TRUE,,စပါးစုိက္ေတာင္သူမ်ားစုစည္း၍လက္ေတြ႔အခက္ခဲမ်ားႏွင့္ေအာင္ျမင္မူ႕မ်ားမ်ွေ၀ၾကမည္,227712040932554,g.farming,https://www.facebook.com/groups/227712040932554/permalink/1293015724402175,,facebook.com/227712040932554,တောင်သူလယ်သမား နေ့ အား လှိုက်လှဲ ကြိုဆို ဂုဏ်ပြု အပ် ပါသည် 👍 👍 👍 👍 👍,Welcome to Farmers' Day 👍 👍 👍 👍 👍,2021-03-02,3:46:26,photo,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/photo.php?fbid=421006148964246&set=gm.1293015724402175&type=3,1181,27,2,1,1,2,4,184,12,
